entry_date,exit_date,entry,exit,pnl,hold_days,type
2008-01-10,2008-01-23,1729.4037614740782,1576.4399091413657,-10.173783740255734,13,Stop Loss
2009-06-18,2009-06-24,1714.7051292863182,1933.4292821755507,8.459103341656563,6,Signal Exit
2009-06-25,2009-07-09,1950.7660855742233,1731.4408938779693,-10.10729968999929,14,Stop Loss
2009-07-24,2009-08-06,1528.5901308127927,2714.378612883967,74.4526541552876,13,Signal Exit
