entry_date,exit_date,entry,exit,pnl,hold_days,type
2008-01-02,2008-01-08,10.773284160557393,141.40883204778524,639.4802195490478,6,Signal Exit
2008-01-28,2008-02-14,14.98141184429333,11.570805927371726,-1.9916721744121857,17,Signal Exit
2008-02-20,2008-02-22,12.778247667093591,248.2129806187443,422.51228856322905,2,Signal Exit
2008-02-25,2008-02-28,245.67401801687993,240.72892611946295,-2.7622473899138904,3,Signal Exit
2008-03-07,2008-03-19,49.017942388257026,45.35790352930589,-1.5807614998063904,12,Signal Exit
2008-03-20,2008-04-04,143.41930411975946,102.11092264760396,-21.53590999516327,15,Stop Loss
2008-04-04,2008-04-11,59.220202557012094,57.648713443335126,-0.9570911212888177,7,Signal Exit
2008-05-16,2008-05-23,8.213077225315597,5.418383869738497,-1.8772912386121132,7,Signal Exit
2008-06-03,2008-06-09,161.65817766977176,164.78221612434317,1.7403689718609816,6,Signal Exit
2008-06-16,2008-06-24,16.158306693801617,12.30842770389547,-1.8872324752100798,8,Signal Exit
2008-06-30,2008-07-01,3.5747048839410276,1.4396132181099333,-1.9973723419698528,1,Signal Exit
2008-07-11,2008-07-14,3.025096393626138,1.8265315375963123,-2.0158628395873412,3,Signal Exit
2008-07-29,2008-08-12,17.34330297611296,164.00827274613363,235.720779582109,14,Signal Exit
2008-08-27,2008-09-08,3.3970175486260725,0.4639607183780069,-1.7618728878247547,12,Signal Exit
2008-10-03,2008-10-08,33.59668720772385,24.526880045562347,-24.181154110326585,5,Stop Loss
2008-10-08,2008-12-18,4.026337204280856,239.96632286648264,475.8099570755122,71,Signal Exit
2009-01-07,2009-01-21,55.07542503395051,16.946591828900498,-25.379621401965156,14,Signal Exit
2009-03-04,2009-03-12,33.378408153492835,30.310719769075806,-1.7943196238162051,8,Signal Exit
2009-03-18,2009-04-01,166.66447197906353,121.82523831594239,-28.53751877198963,14,Stop Loss
2009-04-01,2009-04-07,3.1737488727637913,-1.1848464264037222,-2.3519986703357794,6,Signal Exit
2009-05-15,2009-06-26,1.0471588489642134,46.527143042579716,126.18640299045116,42,Signal Exit
2009-06-30,2009-07-13,47.51935600319587,40.42958203504402,-30.04021466892694,13,Stop Loss
2009-07-14,2009-08-10,9.810512072121353,208.43116718570568,609.1524940730596,27,Signal Exit
2009-09-08,2009-09-22,229.71148791241674,203.1306080782898,-35.833350739573916,14,Stop Loss
2009-09-22,2009-10-06,142.4693100020894,112.20049816788831,-35.68811588542168,14,Stop Loss
2009-10-06,2009-10-07,39.86677655461913,37.0170720668462,-3.037752396229599,1,Signal Exit
2009-11-04,2009-11-11,169.10222027638554,160.00562312375965,-9.627892656869271,7,Signal Exit
2009-11-17,2009-11-25,21.30470768790538,19.621667557749348,-1.4208921173593478,8,Signal Exit
2009-12-28,2009-12-29,3.4116319076990567,2.726307125972935,-3.420697389301381,1,Signal Exit
2009-12-30,2009-12-31,3.2437450749601457,13.658103974399891,59.63625860423824,1,Force Close
