timestamp,coin,action,side,quantity,price,profit_target,stop_loss,leverage,confidence,pnl,balance_after,reason,confluence_tags,trigger_tags,reasoning_categories
2024-01-03T00:00:00+00:00,GOLD,ENTRY,short,0.24116807538566726,2038.535142,1980.0,2080.0,5.0,0.8,0,901.5388825004418,Active-Guardian: Market is in Green Zone. 1% risk enforced. Bearish MACD crossover and low RSI detected. Decisive short entry with tight protection. | TYPE A Phase 1 | Fees: $0.14,MACD_crossover;RSI_oversold,indicator_crossover,trend_following;mean_reversion
2024-01-04T00:00:00+00:00,GOLD,CLOSE,short,0.24116807538566726,2045.507586,0,0,5.0,0,-1.9523895994531046,998.0476104005469,"Active-Guardian: Current price 2043.26 is above entry price 2038.535142. Unrealized PnL is -1.1394849103305826. Closing the short position to limit further losses. | TYPE A Phase 1 | Closed 0.2412, Remaining 0.0000 | Gross: $-1.68 | Fees: $0.27",,,risk_management
2024-01-05T00:00:00+00:00,GOLD,ENTRY,long,0.36035971106358533,2047.7500499999999,2075.0,2020.0,5.0,0.8,0,850.2593573113626,Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA20/50 alignment and RSI14 oversold detected. Decisive long entry with tight protection. | TYPE A Phase 1 | Fees: $0.20,EMA_alignment;RSI_oversold,indicator_crossover,mean_reversion
2024-01-08T00:00:00+00:00,GOLD,CLOSE,long,0.36035971106358533,2017.778,0,0,5.0,0,-11.203608719173477,986.8440016813734,"Stop loss hit | TYPE A Phase 1 | Closed 0.3604, Remaining 0.0000 | Gross: $-10.80 | Fees: $0.40",,,
2024-01-08T00:00:00+00:00,GOLD,ENTRY,long,0.4917136607212622,2030.070624,2065.0,2010.0,5.0,0.8,0,786.9268013704623,Active-Guardian: Market is in Green Zone. RSI14=10.54 indicates oversold conditions. EMA20 and EMA50 alignment with price below EMA200 suggests a potential mean reversion opportunity. | TYPE A Phase 1 | Fees: $0.27,RSI_oversold;EMA_alignment;Volatility_stable,support_bounce;mean_reversion,mean_reversion;trend_following
2024-01-10T00:00:00+00:00,GOLD,CLOSE,long,0.4917136607212622,2021.17426,0,0,5.0,0,-4.9222781339560555,981.9217235474173,"Active-Guardian: Current price 2023.4 is below entry price 2030.070624. Unrealized PnL is -3.280036946335041. Closing the long position to limit further losses. | TYPE A Phase 1 | Closed 0.4917, Remaining 0.0000 | Gross: $-4.37 | Fees: $0.55",,,risk_management
2024-01-11T00:00:00+00:00,GOLD,ENTRY,long,0.48275423247761257,2030.3208989999998,2060.0,2010.0,5.0,0.8,0,785.622981939415,Active-Guardian: Market is in Green Zone. RSI14=21.77 indicates oversold conditions. EMA20 and EMA50 alignment suggests potential reversal. Entry with tight stop loss. | TYPE A Phase 1 | Fees: $0.27,RSI_oversold;EMA_alignment,support_bounce,mean_reversion
2024-01-12T00:00:00+00:00,GOLD,CLOSE,long,0.48275423247761257,2057.734,0,0,5.0,0,12.69107093668572,994.612794484103,"Take profit hit | TYPE A Phase 1 | Closed 0.4828, Remaining 0.0000 | Gross: $13.23 | Fees: $0.54",,,
2024-01-12T00:00:00+00:00,GOLD,ENTRY,long,0.32111225588560094,2050.9735919999994,2075.0,2020.0,5.0,0.82,0,862.7131300981757,Active-Guardian: Market is in Green Zone. 1% risk enforced. EMA20/50 alignment and RSI14=48.02 detected. Decisive entry with tight protection. | TYPE A Phase 1 | Fees: $0.18,EMA_alignment;RSI_midline,indicator_alignment;trend_reversal,trend_following;mean_reversion
2024-01-16T00:00:00+00:00,GOLD,CLOSE,long,0.32111225588560094,2025.359651,0,0,5.0,0,-8.584914531565818,986.0278799525371,"Active-Guardian: Current price 2027.59 is below entry price 2050.9735919999994. Unrealized PnL is -7.508757977828315. Closing the long position to limit further losses. | TYPE A Phase 1 | Closed 0.3211, Remaining 0.0000 | Gross: $-8.22 | Fees: $0.36",,,risk_management
