entry_date,exit_date,entry,exit,pnl,hold_days,type
2022-01-05,2022-01-06,1827.3433087849987,1783.751550051358,-11.013386475158095,1,Stop Loss
2022-01-10,2022-01-21,1801.0785115344906,1829.628498063836,6.298679540583108,11,Signal Exit
2022-01-24,2022-01-26,1843.8418975121522,1827.4233771961544,-4.64020568074205,2,Signal Exit
2022-02-02,2022-02-17,1811.7315074695405,1898.4460375971137,20.502041031377633,15,Signal Exit
2022-03-23,2022-03-28,1941.4642053897855,1935.6520386690113,-0.9866672724889053,5,Signal Exit
2022-03-30,2022-04-04,1940.2430632904952,1926.562054254624,-1.9970832429549479,5,Signal Exit
2022-04-05,2022-04-19,1928.0548039064206,1952.7258191308654,3.0459037383321013,14,Signal Exit
2022-04-20,2022-04-21,1956.3689443784824,1942.0270666485524,-2.5153420935524866,1,Signal Exit
2022-05-03,2022-05-04,1873.9975664554186,1865.4112211485397,-1.6426454079769677,1,Signal Exit
2022-05-05,2022-05-09,1879.1600475049274,1855.1282680311388,-3.9858443468965774,4,Signal Exit
2022-06-02,2022-06-06,1871.4731102198414,1837.7350976530045,-6.1859967773804065,4,Signal Exit
2022-06-07,2022-06-13,1852.1956836079244,1826.1429263386992,-4.945238581605386,6,Signal Exit
2022-06-16,2022-06-28,1849.7660359452907,1814.7289478884265,-6.135057435317159,12,Signal Exit
2022-08-01,2022-08-03,1775.5634885253519,1758.07584402661,-3.533194174280786,2,Signal Exit
2022-08-04,2022-08-17,1794.0851812610051,1759.3048395078588,-6.635102172580833,13,Signal Exit
2022-08-23,2022-08-29,1749.8790806454936,1734.1223728687503,-3.550487955360229,6,Signal Exit
2022-09-12,2022-09-13,1733.404766448612,1704.414866869146,-6.138690998285374,1,Signal Exit
2022-10-04,2022-10-10,1728.6255662385938,1666.4094742005184,-10.45626652373706,6,Stop Loss
2022-10-25,2022-10-31,1656.2109164969415,1637.9215628229663,-3.4689370649725264,6,Signal Exit
2022-11-01,2022-11-03,1652.4833109501028,1628.0160445889421,-4.746346415877511,2,Signal Exit
2022-11-08,2022-11-10,1719.2611727268816,1750.329794332434,4.496875544506083,2,Signal Exit
2022-11-16,2022-11-21,1778.936648499141,1736.5274554267608,-7.102041559994391,5,Signal Exit
2022-11-29,2022-12-01,1759.2726029799114,1805.0302083999743,7.427454183027588,2,Signal Exit
2022-12-05,2022-12-12,1777.5629036285952,1782.0957346338423,0.42478816016767884,7,Signal Exit
2023-02-14,2023-02-15,1860.0597556122532,1833.933962645765,-4.635091274104777,1,Signal Exit
2023-02-16,2023-02-21,1846.3872246860756,1831.2931870772156,-2.863349638472801,5,Signal Exit
2023-03-01,2023-03-02,1848.105753591211,1837.9069659510185,-2.256632195593172,1,Signal Exit
2023-03-06,2023-03-07,1857.1923737597683,1817.2987229373578,-8.170909509394637,1,Signal Exit
2023-03-14,2023-03-20,1913.902513422171,1979.192121873721,10.527616760454494,6,Signal Exit
2023-03-22,2023-03-23,1953.3943073639855,1991.9545874477278,4.803952620050978,1,Signal Exit
2023-04-27,2023-05-01,2002.4843164927354,1988.7388218281744,-2.2761639613961178,4,Signal Exit
2023-05-02,2023-05-04,2026.830576873838,2052.0534416240885,3.30131939831861,2,Signal Exit
2023-05-22,2023-05-25,1980.4574710588765,1940.5225421441867,-6.510548100368683,3,Signal Exit
2023-05-30,2023-06-07,1971.2896772946838,1946.8065750167248,-4.172571333769301,8,Signal Exit
2023-06-08,2023-06-12,1972.987679627327,1957.900412488911,-2.7727708385955094,4,Signal Exit
2023-06-14,2023-06-20,1963.0693828539493,1935.878609937156,-4.92470172832892,6,Signal Exit
2023-07-03,2023-07-06,1932.1522110141382,1912.7678726969932,-4.0397689688665,3,Signal Exit
2023-07-10,2023-07-27,1933.5900739242206,1943.2752902979405,1.5005520010646223,17,Signal Exit
2023-07-31,2023-08-01,1982.1216611519123,1947.13302178751,-7.394348667845008,1,Signal Exit
2023-08-02,2023-08-08,1948.557179054455,1928.4493521491845,-4.3056482823713615,6,Signal Exit
2023-08-10,2023-08-14,1922.3939435040195,1913.3559303176962,-2.3927659661143332,4,Signal Exit
2023-08-23,2023-09-07,1922.6190579453942,1922.1738065898935,-0.5627898791525255,15,Signal Exit
2023-09-14,2023-09-21,1916.2278529002513,1919.2409318834843,0.3063678820582848,7,Signal Exit
2023-09-25,2023-09-26,1920.121128965336,1899.6669102464734,-5.922017053146472,1,Signal Exit
2023-10-11,2023-10-16,1880.5965962818645,1922.6525419814536,9.090938303935557,5,Signal Exit
2023-10-17,2023-10-26,1928.8015203029358,1985.423549698471,11.37030270699119,9,Signal Exit
2023-12-13,2023-12-14,1991.455714885093,2031.601496892414,5.617175526030974,1,Signal Exit
2023-12-18,2023-12-26,2034.3662885999015,2057.247694506149,2.987824884367179,8,Signal Exit
