Date,daily_return
2024-01-02,-1.460282663322232e-05
2024-01-03,0.00024242613372447752
2024-01-04,0.0
2024-01-05,-5.086980618790329e-05
2024-01-08,3.447160944007614e-05
2024-01-09,-0.000797635796473387
2024-01-10,-0.0007569587679986147
2024-01-11,-0.0004994345572577257
2024-01-12,-0.00037483601041451016
2024-01-16,0.0006922755081865006
2024-01-17,-7.471033560814491e-05
2024-01-18,-0.00029757632782183535
2024-01-19,0.2568231891443668
2024-01-22,0.0
2024-01-23,0.0
2024-01-24,0.0
2024-01-25,-9.641234505323216e-05
2024-01-26,0.0009140929452047807
2024-01-29,-0.0006721202692574916
2024-01-30,-0.0008580853617698434
2024-01-31,0.0007251661836252044
2024-02-01,0.0
2024-02-02,0.0
2024-02-05,0.0
2024-02-06,0.0
2024-02-07,0.0
2024-02-08,0.0
2024-02-09,-8.036049573358963e-06
2024-02-12,-0.00010144490685059876
2024-02-13,-8.895448182835652e-06
2024-02-14,-5.574797716434424e-05
2024-02-15,1.6278229918700505e-05
2024-02-16,-8.828810070877228e-06
2024-02-20,-0.00016936209355386517
2024-02-21,-0.00012566742501023367
2024-02-22,0.0
2024-02-23,0.0
2024-02-26,0.0
2024-02-27,0.0
2024-02-28,-1.3156006998052141e-05
2024-02-29,8.332402844178269e-05
2024-03-01,0.0
2024-03-04,-9.889986769103379e-06
2024-03-05,-9.618236233754667e-05
2024-03-06,0.0
2024-03-07,0.0
2024-03-08,0.0
2024-03-11,-1.3469809964596694e-05
2024-03-12,-0.00022152446525067573
2024-03-13,0.0002940681508429666
2024-03-14,0.0
2024-03-15,0.0
2024-03-18,-4.3879850358690965e-05
2024-03-19,-0.00021274023839972252
2024-03-20,2.3900858196605555e-05
2024-03-21,-6.495617900669627e-05
2024-03-22,0.0007812390139665431
2024-03-25,0.00028337060041211506
2024-03-26,-8.12269578874656e-05
2024-03-27,-0.0001770910093723297
2024-03-28,0.0006866050511109464
2024-04-01,0.0010429136026548094
2024-04-02,-3.872473367081917e-05
2024-04-03,-0.0010371888271065556
2024-04-04,-0.0004303056614780226
2024-04-05,-3.099017160370845e-05
2024-04-08,0.0006409603725348486
2024-04-09,-0.00041622246182553924
2024-04-10,-0.00035695473900421143
2024-04-11,-0.0001085599557961361
2024-04-12,2.025800437607525e-06
2024-04-15,0.00013966184345250455
2024-04-16,-7.00708067829068e-05
2024-04-17,-0.00036240588384617805
2024-04-18,-0.0007378350653023683
2024-04-19,0.0014917792960424563
2024-04-22,-8.675990113275744e-05
2024-04-23,8.600642027963934e-05
2024-04-24,-9.50275756832533e-05
2024-04-25,0.0012106912015843183
2024-04-26,-0.00010660588070876197
2024-04-29,0.0005871440372178061
2024-04-30,0.0
2024-05-01,0.0
2024-05-02,0.0
2024-05-03,0.0
2024-05-06,0.0
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,0.0
2024-05-10,0.0
2024-05-13,0.0
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,-2.3456063149473315e-05
2024-05-17,-0.00026025633934067
2024-05-20,0.0
2024-05-21,0.0
