entry_date,exit_date,entry,exit,pnl,hold_days,type
2022-01-03,2022-01-05,182.435723597945,174.48628698442494,-9.97211758851954,2,Signal Exit
2022-01-12,2022-01-19,175.94456182358522,167.58717607300758,-10.634999154386882,7,Stop Loss
2022-01-28,2022-02-07,170.86104942295174,171.18874598668134,0.14926109622181402,10,Signal Exit
2022-02-08,2022-02-10,175.29713615522448,171.66921971819932,-4.140484460616475,2,Signal Exit
2022-02-14,2022-02-23,169.32573003889956,160.2903669003267,-10.463354691023422,9,Stop Loss
2022-02-25,2022-03-04,165.35030450362126,162.69836904607072,-2.808075106901271,7,Signal Exit
2022-03-09,2022-03-10,163.45727705422107,157.9984503782233,-5.5060395380117555,1,Signal Exit
2022-03-15,2022-03-21,155.60761893988465,164.88255836627852,8.682657826131875,6,Signal Exit
2022-03-24,2022-04-06,174.56139033938996,171.3899491411257,-3.405619696689002,13,Signal Exit
2022-04-07,2022-04-11,172.57494844038328,165.32094989579195,-8.546038298265213,4,Signal Exit
2022-04-12,2022-04-25,168.08920716819318,159.3876340804379,-10.245640510234313,13,Stop Loss
2022-04-25,2022-04-26,163.3330536855109,156.3347518634542,-7.7515451764196905,1,Signal Exit
2022-04-28,2022-04-29,164.12996611773593,157.13053303353092,-7.070562542108385,1,Signal Exit
2022-05-03,2022-05-05,159.9945175527208,156.19747476321524,-3.682234209452739,2,Signal Exit
2022-05-06,2022-05-09,157.85037279130015,151.4884095509356,-5.431613298384987,3,Signal Exit
2022-05-10,2022-05-11,155.07552227413126,145.9057123883067,-7.7871110703866435,1,Signal Exit
2022-05-13,2022-05-16,147.71514343049068,144.95333017168724,-2.2445082371075777,3,Signal Exit
2022-05-17,2022-05-18,149.816388697719,140.21784363783237,-7.888387937733637,1,Signal Exit
2022-05-23,2022-05-24,143.72047841023408,139.75109426192552,-3.1075955585978856,1,Signal Exit
2022-05-25,2022-05-31,141.1110738996406,148.25235757670904,5.4454553065033595,6,Signal Exit
2022-06-01,2022-06-03,149.2857181073416,144.80441015744526,-3.7286011881015533,2,Signal Exit
2022-06-07,2022-06-08,149.26797692546813,147.4236770692082,-1.6507076840103267,1,Signal Exit
2022-06-15,2022-06-16,135.95236165018017,129.5288766819756,-5.78652470341334,1,Signal Exit
2022-06-21,2022-06-27,136.3913055038068,141.18417528521385,4.090472705845933,6,Signal Exit
2022-06-29,2022-06-30,139.71101648366766,136.2335983365943,-3.4696902191678114,1,Signal Exit
2022-07-01,2022-07-05,139.40699911601956,141.08238832083896,1.4801863376035522,4,Signal Exit
2022-07-07,2022-07-11,146.8103391315215,144.4310079070044,-2.533789229679464,4,Signal Exit
2022-07-12,2022-08-22,146.2943407292102,167.20929762812037,22.05559289721472,41,Signal Exit
2022-09-06,2022-09-13,154.91701810962772,153.39255587949773,-2.0646989310631927,7,Signal Exit
2022-09-14,2022-09-16,155.7516582547521,150.2628661936066,-6.037289455937882,2,Signal Exit
2022-09-19,2022-09-21,154.92636439165096,153.26319498883151,-1.910308108654186,2,Signal Exit
2022-09-22,2022-09-28,153.19060465322787,149.37095449471988,-4.123017593010496,6,Signal Exit
2022-10-03,2022-10-07,142.95653404048846,139.60341378515747,-3.1938818095288477,4,Signal Exit
2022-10-10,2022-10-11,140.8965779852109,138.51424715658982,-2.4448619322115186,1,Signal Exit
2022-10-13,2022-10-14,143.4743575129404,137.8844648094125,-5.450920195492258,1,Signal Exit
2022-10-17,2022-10-20,142.9038169626884,142.90815247593787,-0.12841325591111452,3,Signal Exit
2022-10-21,2022-10-24,147.75598491520054,148.96724407874234,1.002206098994366,3,Signal Exit
2022-10-28,2022-11-01,156.27309598880777,150.11822471373208,-5.4224143376930165,4,Signal Exit
2022-11-10,2022-11-28,147.46253538503194,143.73538281559723,-2.9630421944821457,18,Signal Exit
2022-11-30,2022-12-07,148.53816517430647,140.4652394812415,-7.339806149564803,7,Signal Exit
2022-12-08,2022-12-09,143.11045533884717,141.69810725678477,-1.5227244646750036,1,Signal Exit
2022-12-12,2022-12-15,144.94472026155702,135.65011442393114,-9.348102145022914,3,Stop Loss
2022-12-21,2022-12-22,135.91792764945086,131.75806453979558,-4.078157310241255,1,Signal Exit
2022-12-23,2022-12-28,132.31891899876123,125.58538132249672,-6.612695196743272,5,Signal Exit
2022-12-29,2023-01-03,130.06511748625306,124.61146011134302,-5.379521720248946,5,Signal Exit
2023-01-04,2023-01-12,126.81245225375291,132.9898091934567,5.823095198467015,8,Signal Exit
2023-01-23,2023-02-21,141.51765934532588,148.092063048375,6.966470345146927,29,Signal Exit
2023-02-22,2023-03-06,149.29125931222322,153.45483471090338,4.707918239447938,12,Signal Exit
2023-03-07,2023-03-10,151.9699578398754,148.1371894117324,-4.8522720447549315,3,Signal Exit
2023-03-14,2023-03-15,152.9649393031491,152.61699786136157,-0.5984253036329259,1,Signal Exit
2023-03-16,2023-03-17,156.23216648587854,154.6265314773985,-2.06343910763786,1,Signal Exit
2023-03-20,2023-04-11,157.77435362812997,160.4706597361042,3.0316806851839546,22,Signal Exit
2023-04-13,2023-04-21,165.9024997989714,164.71564794703934,-1.783905909414625,8,Signal Exit
2023-04-24,2023-04-25,165.62603662060636,163.47572678086556,-3.55400566562919,1,Signal Exit
2023-04-28,2023-05-03,169.98064948448922,167.14948123125993,-4.519098244451568,5,Signal Exit
2023-05-05,2023-05-17,173.91365172916875,172.39706420537286,-2.201397026361048,12,Signal Exit
2023-05-19,2023-05-23,175.44320828720402,171.28148177276796,-6.917934801935908,4,Signal Exit
2023-05-24,2023-05-25,172.11344892528686,172.7189549979479,0.7107004778177349,1,Signal Exit
2023-06-01,2023-06-07,180.37444927396425,177.50153134171455,-4.8210168008641325,6,Signal Exit
2023-06-08,2023-07-10,180.8914088969793,188.31319900494108,9.98370057563293,32,Signal Exit
2023-07-18,2023-07-20,194.01554249883904,192.81574493212347,-2.2166022177958093,2,Signal Exit
2023-07-25,2023-07-26,193.93031379414165,194.19380904829703,0.10079616589217089,1,Signal Exit
2023-07-31,2023-08-02,196.75926776635984,192.2746131861489,-6.824571662922256,2,Signal Exit
2023-08-11,2023-08-17,178.13826758475594,173.66594211085967,-5.893022924331733,6,Signal Exit
2023-08-21,2023-08-29,176.16851860849343,183.76834738242573,9.928515122207589,8,Signal Exit
2023-09-14,2023-09-15,176.12970663839926,174.6278758357721,-1.8975949344980008,1,Signal Exit
2023-09-19,2023-09-21,179.4491432997679,173.55518386397563,-7.059339793912205,2,Signal Exit
2023-09-22,2023-09-26,175.16187191202263,171.5869550095315,-4.405741612769884,4,Signal Exit
2023-09-28,2023-10-05,171.07186226218965,174.54757817560727,3.7514408542351037,7,Signal Exit
2023-10-30,2023-11-01,170.6305101327885,173.62442794162627,3.6307976302213945,2,Signal Exit
2023-11-10,2023-11-10,186.74568071218752,186.0543192878125,-1.1219546526361655,0,Force Close
