Date,daily_return
2024-01-02,0.0
2024-01-03,0.0
2024-01-04,0.0
2024-01-05,-0.0006674282482542821
2024-01-08,0.006739624215584136
2024-01-09,-0.0006419389087269095
2024-01-10,0.0009396775802481894
2024-01-11,0.0
2024-01-12,0.0
2024-01-16,0.0
2024-01-17,0.0
2024-01-18,0.0
2024-01-19,0.0
2024-01-22,0.0
2024-01-23,0.0
2024-01-24,0.0
2024-01-25,0.0
2024-01-26,0.0
2024-01-29,-0.0006787208387641694
2024-01-30,-0.006415754362570316
2024-01-31,0.0
2024-02-01,0.0
2024-02-02,0.0
2024-02-05,0.0
2024-02-06,0.0
2024-02-07,0.0
2024-02-08,0.0
2024-02-09,0.0
2024-02-12,0.0
2024-02-13,0.0
2024-02-14,0.0
2024-02-15,0.0
2024-02-16,0.0
2024-02-20,0.0
2024-02-21,0.0
2024-02-22,0.0
2024-02-23,0.0
2024-02-26,0.0
2024-02-27,0.0
2024-02-28,0.0
2024-02-29,-0.0006771358779322703
2024-03-01,-0.0024583754454532954
2024-03-04,-0.000660104805957306
2024-03-05,-0.0075817445060736045
2024-03-06,-0.0032364183139994836
2024-03-07,-0.0001780931864308975
2024-03-08,0.002567967441882465
2024-03-11,0.0029907558090583727
2024-03-12,0.0007085555311262395
2024-03-13,-0.003097735531032962
2024-03-14,0.0027670312658447252
2024-03-15,-0.0005607328629898022
2024-03-18,0.0016240847547699328
2024-03-19,0.0034787502341037542
2024-03-20,0.0038045459122749976
2024-03-21,-0.010682595089880242
2024-03-22,0.0013460452193096131
2024-03-25,-0.002112370569751074
2024-03-26,-0.001687552463092464
2024-03-27,0.005338121401263388
2024-03-28,-0.002699136726119571
2024-04-01,-0.002793322387537692
2024-04-02,0.0
2024-04-03,-0.0006605889276905578
2024-04-04,-0.0013082118990462633
2024-04-05,0.0005570067485368295
2024-04-08,0.0
2024-04-09,0.0
2024-04-10,-0.0006783838874928417
2024-04-11,0.012853964538492023
2024-04-12,0.0026395542458502704
2024-04-15,-0.006729706369008206
2024-04-16,-0.005809909367863022
2024-04-17,-0.00243641362866451
2024-04-18,-0.002461931511313525
2024-04-19,-0.0006508943665678956
2024-04-22,0.001279037081241368
2024-04-23,0.0016119612252906547
2024-04-24,0.003218733976217006
2024-04-25,0.0013166575763676803
2024-04-26,-0.0008917316075319796
2024-04-29,0.00635358561113484
2024-04-30,-0.005431952869672827
2024-05-01,0.0
2024-05-02,-0.0006495253992387231
2024-05-03,0.014125086127240038
2024-05-06,0.0
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,0.0
2024-05-10,0.0
2024-05-13,0.0
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,0.0
2024-05-17,0.0
2024-05-20,0.0
2024-05-21,0.0
2024-05-22,0.0
2024-05-23,0.0
2024-05-24,-0.0006731690258090955
2024-05-28,1.517924621247837e-05
2024-05-29,-0.00021804415954906114
2024-05-30,0.0
2024-05-31,0.0
2024-06-03,0.0
2024-06-04,0.0
2024-06-05,0.0
2024-06-06,0.0
2024-06-07,0.0
2024-06-10,0.0
2024-06-11,0.0
2024-06-12,0.0
2024-06-13,0.0
2024-06-14,0.0
2024-06-17,0.0
2024-06-18,0.0
2024-06-20,0.0
2024-06-21,0.0
2024-06-24,0.0
2024-06-25,0.0
2024-06-26,-0.0006320218745595313
2024-06-27,0.00025408761271121933
2024-06-28,0.0
2024-07-01,0.0
2024-07-02,0.0
2024-07-03,0.0
2024-07-05,0.0
2024-07-08,0.0
2024-07-09,0.0
2024-07-10,0.0
2024-07-11,0.0
2024-07-12,0.0
2024-07-15,0.0
2024-07-16,0.0
2024-07-17,0.0
2024-07-18,0.0
2024-07-19,-0.0006288386941696574
2024-07-22,-0.0003346369465684654
2024-07-23,0.00038500402614404254
2024-07-24,0.0
2024-07-25,0.0
2024-07-26,0.0
2024-07-29,0.0
2024-07-30,0.0
2024-07-31,0.0
2024-08-01,0.0
2024-08-02,0.0
2024-08-05,0.0
2024-08-06,0.0
2024-08-07,0.0
2024-08-08,0.0
2024-08-09,0.0
2024-08-12,0.0
2024-08-13,0.0
2024-08-14,0.0
2024-08-15,0.0
2024-08-16,0.0
2024-08-19,0.0
2024-08-20,0.0
2024-08-21,0.0
2024-08-22,-0.0006335814679466869
2024-08-23,0.0016612139065197548
2024-08-26,0.0
2024-08-27,0.0
2024-08-28,0.0
2024-08-29,-0.000641849738954544
2024-08-30,-0.0014388437548331619
2024-09-03,0.0
2024-09-04,0.0
2024-09-05,0.0
2024-09-06,0.0
2024-09-09,0.0
2024-09-10,0.0
2024-09-11,0.0
2024-09-12,0.0
2024-09-13,0.0
2024-09-16,0.0
2024-09-17,0.0
2024-09-18,0.0
2024-09-19,0.0
2024-09-20,0.0
2024-09-23,0.0
2024-09-24,0.0
2024-09-25,0.0
2024-09-26,0.0
2024-09-27,0.0
2024-09-30,0.0
2024-10-01,0.0
2024-10-02,0.0
2024-10-03,0.0
2024-10-04,0.0
2024-10-07,0.0
2024-10-08,0.0
2024-10-09,0.0
2024-10-10,0.0
2024-10-11,0.0
2024-10-14,0.0
2024-10-15,0.0
2024-10-16,0.0
2024-10-17,0.0
2024-10-18,0.0
2024-10-21,0.0
2024-10-22,0.0
2024-10-23,0.0
2024-10-24,0.0
2024-10-25,0.0
2024-10-28,0.0
2024-10-29,0.0
2024-10-30,0.0
2024-10-31,0.0
2024-11-01,-0.000658720185463518
2024-11-04,-0.0017163206652854276
2024-11-05,0.0
2024-11-06,0.0
2024-11-07,0.0
2024-11-08,0.0
