date,daily_return,equity
2008-01-02,0.0,1000.0
2008-01-03,0.0,1000.0
2008-01-04,0.0,1000.0
2008-01-07,0.0,1000.0
2008-01-08,0.0,1000.0
2008-01-09,0.0,1000.0
2008-01-10,0.0,1000.0
2008-01-11,0.0,1000.0
2008-01-14,0.0,1000.0
2008-01-15,0.0,1000.0
2008-01-16,0.0,1000.0
2008-01-17,0.0,1000.0
2008-01-18,0.0,1000.0
2008-01-22,0.0,1000.0
2008-01-23,0.0,1000.0
2008-01-24,0.0,1000.0
2008-01-25,0.0,1000.0
2008-01-28,-9.195779614378808e-05,999.9080422038562
2008-01-29,-0.00010134082297230153,999.8067106999627
2008-01-30,0.0,999.8067106999627
2008-01-31,-0.00010967876036287796,999.6970531393306
2008-02-01,0.0003062213393661269,1000.0031817099033
2008-02-04,0.0,1000.0031817099033
2008-02-05,-0.00013118235447459286,999.8719989380445
2008-02-06,-0.004728015127303258,995.1445890016985
2008-02-07,0.0007309339791623538,995.8719739959794
2008-02-08,0.0,995.8719739959794
2008-02-11,-0.00014656968019684247,995.7260093592338
2008-02-12,0.00044710857964907916,996.171207000998
2008-02-13,-0.001793025534182885,994.3850465904275
2008-02-14,0.001253751506700355,995.6317583408305
2008-02-15,-0.0001669025441909606,995.4655848672861
2008-02-19,-0.0012751280598214524,994.1962387674353
2008-02-20,0.000558277356726423,994.7512760156817
2008-02-21,-0.00937321592608265,985.4272575128405
2008-02-22,-0.00014920659733566518,985.2802252648252
2008-02-25,-0.0003466637184742094,984.9386643581958
2008-02-26,-0.0001777542801419249,984.7635872949288
2008-02-27,0.0,984.7635872949288
2008-02-28,-6.119161198091565e-05,984.7033280236021
2008-02-29,0.00042627737920113997,985.1230847775627
2008-03-03,-9.04941344815598e-05,985.0339369166479
2008-03-04,-0.0001518552972544413,984.8843542953517
2008-03-05,5.220876788449384e-05,984.9357738939982
2008-03-06,0.0,984.9357738939982
2008-03-07,0.0,984.9357738939982
2008-03-10,0.0,984.9357738939982
2008-03-11,0.0,984.9357738939982
2008-03-12,0.0,984.9357738939982
2008-03-13,0.0,984.9357738939982
2008-03-14,0.0,984.9357738939982
2008-03-17,0.0,984.9357738939982
2008-03-18,0.0,984.9357738939982
2008-03-19,0.0,984.9357738939982
2008-03-20,0.0,984.9357738939982
2008-03-24,-0.00019075422727913717,984.7478932315295
2008-03-25,0.001409336601688842,986.1357344808966
2008-03-26,8.391356796344238e-05,986.2184846488732
2008-03-27,-0.0008806361532319023,985.3499849963058
2008-03-28,-0.0005610166124981702,984.797187285598
2008-03-31,0.0005881859331200859,985.3764311381357
2008-04-01,0.0014446062897356597,986.7999121283151
2008-04-02,0.0005910958261488959,987.3832054376182
2008-04-03,-0.0004252900465177742,986.9632811882468
2008-04-04,-0.012466827498211326,974.6589802146043
2008-04-07,-0.0012019488392850874,973.4874899846366
2008-04-08,-1.135455865217883e-05,973.4764364638344
2008-04-09,-0.0002184497006546264,973.2637808276945
2008-04-10,0.0014563224097616466,974.6811666823232
2008-04-11,-0.00025799365100105003,974.4297051295689
2008-04-14,-0.0004074684216841287,974.0326557955776
2008-04-15,-0.0004230431074440027,973.6205979941179
2008-04-16,0.0007217034135949821,974.3232633032367
2008-04-17,-0.0009324571653020383,973.4147485950491
2008-04-18,0.013175541986458424,986.240015485401
2008-04-21,0.0,986.240015485401
2008-04-22,0.0,986.240015485401
2008-04-23,0.0,986.240015485401
2008-04-24,-0.0003003929922460494,985.9437558960766
2008-04-25,0.0005794895740280172,986.5151000231964
2008-04-28,0.0024497506568535465,988.9318160374742
2008-04-29,8.039679182093343e-05,989.0113229828132
2008-04-30,0.001650967595409996,990.6441486285514
2008-05-01,0.0005140726967324875,991.1534117375392
2008-05-02,0.0038716111373291932,994.990772325224
2008-05-05,-0.00039546208116990485,994.5972912036555
2008-05-06,0.0003733143155312489,994.9685886106504
2008-05-07,-0.00042604847241770207,994.5446837633692
2008-05-08,0.00029024520046578233,994.8333455844803
2008-05-09,0.0,994.8333455844803
2008-05-12,0.0,994.8333455844803
2008-05-13,0.0,994.8333455844803
2008-05-14,0.0,994.8333455844803
2008-05-15,-0.0005441690151707501,994.2919881025546
2008-05-16,0.6482427151368236,1638.8345261089448
2008-05-19,0.0,1638.8345261089448
2008-05-20,0.0,1638.8345261089448
2008-05-21,0.0,1638.8345261089448
2008-05-22,0.0,1638.8345261089448
2008-05-23,0.0,1638.8345261089448
2008-05-26,0.0,1638.8345261089448
2008-05-27,-0.00022016316031292962,1638.4737151204467
2008-05-28,2.5998497613136373e-05,1638.5163129754185
2008-05-29,0.0,1638.5163129754185
2008-05-30,0.0,1638.5163129754185
2008-06-02,0.0,1638.5163129754185
2008-06-03,0.0,1638.5163129754185
2008-06-04,0.0,1638.5163129754185
2008-06-05,0.0,1638.5163129754185
2008-06-06,-4.204688934583424e-05,1638.4474184613155
2008-06-09,5.7483219827746994e-05,1638.541601694447
2008-06-10,0.00041774636171223306,1639.226096487069
2008-06-11,-2.3055414722203426e-05,1639.188303449591
2008-06-12,0.00020445008606395401,1639.5234356393064
2008-06-13,0.0,1639.5234356393064
2008-06-16,0.0,1639.5234356393064
2008-06-17,0.0,1639.5234356393064
2008-06-18,0.0,1639.5234356393064
2008-06-19,0.0,1639.5234356393064
2008-06-20,0.0,1639.5234356393064
2008-06-23,0.0,1639.5234356393064
2008-06-24,0.0,1639.5234356393064
2008-06-25,0.0,1639.5234356393064
2008-06-26,0.0,1639.5234356393064
2008-06-27,0.0,1639.5234356393064
2008-06-30,0.0,1639.5234356393064
2008-07-01,0.0,1639.5234356393064
2008-07-02,-0.0001354480400555759,1639.3013654033239
2008-07-03,0.0008747386567205111,1640.7353256776569
2008-07-04,0.0,1640.7353256776569
2008-07-07,0.0,1640.7353256776569
2008-07-08,0.0,1640.7353256776569
2008-07-09,0.0,1640.7353256776569
2008-07-10,0.0,1640.7353256776569
2008-07-11,0.0,1640.7353256776569
2008-07-14,0.0,1640.7353256776569
2008-07-15,0.0,1640.7353256776569
2008-07-16,-5.892352878525301e-05,1640.6386477624653
2008-07-17,-6.40771455892093e-05,1640.5335203209734
2008-07-18,-6.501804345002746e-05,1640.426856041268
2008-07-21,0.00026864028579072437,1640.8675407806936
2008-07-22,-7.448797177595674e-05,1640.7453158856279
2008-07-23,-8.294904370646775e-05,1640.6092176307093
2008-07-24,-8.305108419987511e-05,1640.4729632564367
2008-07-25,-0.010028943516773865,1624.0207525671433
2008-07-28,-0.00010077880458829581,1623.857085697073
2008-07-29,-2.544381957701067e-05,1623.8157685703657
2008-07-30,0.00011443104309718952,1624.0015835025608
2008-07-31,5.1463113471586265e-05,1624.0851596803307
