date,daily_return,equity
2022-01-03,0.0,1000.0
2022-01-04,0.0,1000.0
2022-01-05,-0.0007658834545964055,999.2341165454036
2022-01-06,-0.01025535742913763,988.9866135248419
2022-01-07,0.0,988.9866135248419
2022-01-10,-0.0007573250799779268,988.2376291586571
2022-01-11,0.004696562712301781,992.8789491586572
2022-01-12,0.0020881498210399206,994.9522291586571
2022-01-13,-0.0013970922012762688,993.5621891586571
2022-01-14,-0.00116192022260589,992.4077491586571
2022-01-17,-0.0009733499167241655,991.4417891586571
2022-01-18,0.0,991.4417891586571
2022-01-19,0.00731911855980763,998.6982691586571
2022-01-20,-0.00014154425251888196,998.5569091586572
2022-01-21,-0.0032763441554760375,995.285293065425
2022-01-24,-0.000782511967361778,994.5064704126621
2022-01-25,0.0027605250259064087,997.2518304126621
2022-01-26,-0.00662494951274776,990.6450873846829
2022-01-27,0.0,990.6450873846829
2022-01-28,0.0,990.6450873846829
2022-01-31,0.0,990.6450873846829
2022-02-01,0.0,990.6450873846829
2022-02-02,-0.0007651472564653862,989.8870980139396
2022-02-03,-0.001537629900474407,988.3650180139396
2022-02-04,0.0008799987698348256,989.2347780139396
2022-02-07,0.003419208538938265,992.6171780139396
2022-02-08,0.00146038173840638,994.0667780139396
2022-02-09,0.0021387697959766123,996.1928580139396
2022-02-10,0.00019401865657359287,996.3861380139397
2022-02-11,0.0011396384962393388,997.5216580139396
2022-02-14,0.006587846937663428,1004.0931780139397
2022-02-15,-0.003176119577177058,1000.9040580139397
2022-02-16,0.003717279363801106,1004.6246980139397
2022-02-17,0.006492404989659533,1011.1471284160606
2022-02-18,0.0,1011.1471284160606
2022-02-21,0.0,1011.1471284160606
2022-02-22,0.0,1011.1471284160606
2022-02-23,0.0,1011.1471284160606
2022-02-24,0.0,1011.1471284160606
2022-02-28,0.0,1011.1471284160606
2022-03-01,0.0,1011.1471284160606
2022-03-02,0.0,1011.1471284160606
2022-03-03,0.0,1011.1471284160606
2022-03-07,0.0,1011.1471284160606
2022-03-08,0.0,1011.1471284160606
2022-03-09,0.0,1011.1471284160606
2022-03-10,0.0,1011.1471284160606
2022-03-14,0.0,1011.1471284160606
2022-03-15,0.0,1011.1471284160606
